Date,Pastry Category,daily_count,temp_f,precip_in,humidity_pct,wind_mph,weather_condition,Total Occ %,Group Occ %,Transient Occ %,Day of Week,Weekday or Weekend,Event,Month
2026-01-04,Muffin,2,37.09,0.0,88.4,6.58,cloudy,26.3,3.4,22.9,SUNDAY,Weekend,Yes,January
2026-01-04,Savory,1,37.09,0.0,88.4,6.58,cloudy,26.3,3.4,22.9,SUNDAY,Weekend,Yes,January
2026-01-04,Yogurt Parfait,2,37.09,0.0,88.4,6.58,cloudy,26.3,3.4,22.9,SUNDAY,Weekend,Yes,January
2026-01-05,Butter Croissant,2,46.325,0.0,85.25,12.55,clear,18.9,0.6,18.3,MONDAY,Weekday,No,January
2026-01-05,Chocolate Croissant,1,46.325,0.0,85.25,12.55,clear,18.9,0.6,18.3,MONDAY,Weekday,No,January
2026-01-05,Morning Bun,1,46.325,0.0,85.25,12.55,clear,18.9,0.6,18.3,MONDAY,Weekday,No,January
2026-01-05,Overnight Oats,1,46.325,0.0,85.25,12.55,clear,18.9,0.6,18.3,MONDAY,Weekday,No,January
2026-01-05,Savory,3,46.325,0.0,85.25,12.55,clear,18.9,0.6,18.3,MONDAY,Weekday,No,January
2026-01-05,Sweet Treat,1,47.34901960784314,0.0,83.11764705882354,12.39607843137255,clear,18.9,0.6,18.3,MONDAY,Weekday,No,January
2026-01-06,Butter Croissant,4,49.95,0.0,96.25,7.1000000000000005,cloudy,33.1,2.9,30.3,TUESDAY,Weekday,No,January
2026-01-06,Morning Bun,2,49.95,0.0,96.25,7.1000000000000005,cloudy,33.1,2.9,30.3,TUESDAY,Weekday,No,January
2026-01-06,Muffin,2,49.95,0.0,96.25,7.1000000000000005,cloudy,33.1,2.9,30.3,TUESDAY,Weekday,No,January
2026-01-06,Overnight Oats,4,49.95,0.0,96.25,7.1000000000000005,cloudy,33.1,2.9,30.3,TUESDAY,Weekday,No,January
2026-01-06,Savory,2,49.95,0.0,96.25,7.1000000000000005,cloudy,33.1,2.9,30.3,TUESDAY,Weekday,No,January
2026-01-06,Yogurt Parfait,1,49.95,0.0,96.25,7.1000000000000005,cloudy,33.1,2.9,30.3,TUESDAY,Weekday,No,January
2026-01-07,Butter Croissant,3,43.142857142857146,0.0,76.07142857142857,6.085714285714286,cloudy,50.3,7.4,42.9,WEDNESDAY,Weekday,No,January
2026-01-07,Chocolate Croissant,1,43.142857142857146,0.0,76.07142857142857,6.085714285714286,cloudy,50.3,7.4,42.9,WEDNESDAY,Weekday,No,January
2026-01-07,Morning Bun,3,43.142857142857146,0.0,76.07142857142857,6.085714285714286,cloudy,50.3,7.4,42.9,WEDNESDAY,Weekday,No,January
2026-01-07,Muffin,2,43.142857142857146,0.0,76.07142857142857,6.085714285714286,cloudy,50.3,7.4,42.9,WEDNESDAY,Weekday,No,January
2026-01-07,Overnight Oats,6,43.142857142857146,0.0,76.07142857142857,6.085714285714286,cloudy,50.3,7.4,42.9,WEDNESDAY,Weekday,No,January
2026-01-07,Savory,4,43.142857142857146,0.0,76.07142857142857,6.085714285714286,cloudy,50.3,7.4,42.9,WEDNESDAY,Weekday,No,January
2026-01-07,Sweet Treat,1,45.038805970149255,0.0,71.70149253731343,6.4358208955223875,cloudy,50.3,7.4,42.9,WEDNESDAY,Weekday,No,January
2026-01-07,Yogurt Parfait,4,43.142857142857146,0.0,76.07142857142857,6.085714285714286,cloudy,50.3,7.4,42.9,WEDNESDAY,Weekday,No,January
2026-01-08,Butter Croissant,6,61.010000000000005,0.0276,93.9,17.31,rainy,46.3,0.0,46.3,THURSDAY,Weekday,No,January
2026-01-08,Chocolate Croissant,1,61.010000000000005,0.0276,93.9,17.31,rainy,46.3,0.0,46.3,THURSDAY,Weekday,No,January
2026-01-08,Cookie/Brownie,1,61.010000000000005,0.0276,93.9,17.31,rainy,46.3,0.0,46.3,THURSDAY,Weekday,No,January
2026-01-08,Morning Bun,3,61.010000000000005,0.0276,93.9,17.31,rainy,46.3,0.0,46.3,THURSDAY,Weekday,No,January
2026-01-08,Muffin,3,61.010000000000005,0.0276,93.9,17.31,rainy,46.3,0.0,46.3,THURSDAY,Weekday,No,January
2026-01-08,Overnight Oats,8,61.010000000000005,0.0276,93.9,17.31,rainy,46.3,0.0,46.3,THURSDAY,Weekday,No,January
2026-01-08,Savory,4,61.010000000000005,0.0276,93.9,17.31,rainy,46.3,0.0,46.3,THURSDAY,Weekday,No,January
2026-01-08,Yogurt Parfait,6,61.010000000000005,0.0276,93.9,17.31,rainy,46.3,0.0,46.3,THURSDAY,Weekday,No,January
2026-01-09,Butter Croissant,3,40.91818181818182,0.0,91.8181818181818,4.490909090909091,clear,22.9,0.0,22.9,FRIDAY,Weekday,No,January
2026-01-09,Morning Bun,1,40.91818181818182,0.0,91.8181818181818,4.490909090909091,clear,22.9,0.0,22.9,FRIDAY,Weekday,No,January
2026-01-09,Overnight Oats,5,40.91818181818182,0.0,91.8181818181818,4.490909090909091,clear,22.9,0.0,22.9,FRIDAY,Weekday,No,January
2026-01-09,Savory,3,40.91818181818182,0.0,91.8181818181818,4.490909090909091,clear,22.9,0.0,22.9,FRIDAY,Weekday,No,January
2026-01-10,Butter Croissant,2,38.51428571428571,0.0,67.85714285714286,13.714285714285714,cloudy,12.0,0.0,12.0,SATURDAY,Weekend,Yes,January
2026-01-10,Chocolate Croissant,2,38.51428571428571,0.0,67.85714285714286,13.714285714285714,cloudy,12.0,0.0,12.0,SATURDAY,Weekend,Yes,January
2026-01-10,Morning Bun,5,38.51428571428571,0.0,67.85714285714286,13.714285714285714,cloudy,12.0,0.0,12.0,SATURDAY,Weekend,Yes,January
2026-01-10,Muffin,4,38.51428571428571,0.0,67.85714285714286,13.714285714285714,cloudy,12.0,0.0,12.0,SATURDAY,Weekend,Yes,January
2026-01-10,Overnight Oats,2,38.51428571428571,0.0,67.85714285714286,13.714285714285714,cloudy,12.0,0.0,12.0,SATURDAY,Weekend,Yes,January
2026-01-10,Savory,2,38.51428571428571,0.0,67.85714285714286,13.714285714285714,cloudy,12.0,0.0,12.0,SATURDAY,Weekend,Yes,January
2026-01-10,Sweet Treat,1,39.23809523809524,0.0,67.25,13.53690476190476,cloudy,12.0,0.0,12.0,SATURDAY,Weekend,Yes,January
2026-01-11,Butter Croissant,4,28.46470588235294,0.0,53.8235294117647,5.658823529411765,clear,18.9,0.0,18.9,SUNDAY,Weekend,No,January
2026-01-11,Chocolate Croissant,2,28.46470588235294,0.0,53.8235294117647,5.658823529411765,clear,18.9,0.0,18.9,SUNDAY,Weekend,No,January
2026-01-11,Cookie/Brownie,3,28.46470588235294,0.0,53.8235294117647,5.658823529411765,clear,18.9,0.0,18.9,SUNDAY,Weekend,No,January
2026-01-11,Morning Bun,2,28.46470588235294,0.0,53.8235294117647,5.658823529411765,clear,18.9,0.0,18.9,SUNDAY,Weekend,No,January
2026-01-11,Muffin,2,28.46470588235294,0.0,53.8235294117647,5.658823529411765,clear,18.9,0.0,18.9,SUNDAY,Weekend,No,January
2026-01-11,Overnight Oats,2,28.46470588235294,0.0,53.8235294117647,5.658823529411765,clear,18.9,0.0,18.9,SUNDAY,Weekend,No,January
2026-01-11,Savory,3,28.46470588235294,0.0,53.8235294117647,5.658823529411765,clear,18.9,0.0,18.9,SUNDAY,Weekend,No,January
2026-01-12,Butter Croissant,3,39.95,0.0,43.5,11.025,clear,25.7,0.0,25.7,MONDAY,Weekday,No,January
2026-01-12,Cookie/Brownie,1,39.95,0.0,43.5,11.025,clear,25.7,0.0,25.7,MONDAY,Weekday,No,January
2026-01-12,Morning Bun,2,39.95,0.0,43.5,11.025,clear,25.7,0.0,25.7,MONDAY,Weekday,No,January
2026-01-12,Muffin,2,39.95,0.0,43.5,11.025,clear,25.7,0.0,25.7,MONDAY,Weekday,No,January
2026-01-12,Overnight Oats,2,39.95,0.0,43.5,11.025,clear,25.7,0.0,25.7,MONDAY,Weekday,No,January
2026-01-12,Savory,2,39.95,0.0,43.5,11.025,clear,25.7,0.0,25.7,MONDAY,Weekday,No,January
2026-01-12,Sweet Treat,1,39.4485294117647,0.0,43.838235294117645,10.979411764705883,clear,25.7,0.0,25.7,MONDAY,Weekday,No,January
2026-01-12,Yogurt Parfait,3,39.95,0.0,43.5,11.025,clear,25.7,0.0,25.7,MONDAY,Weekday,No,January
2026-01-13,Butter Croissant,4,43.978571428571435,0.0,52.0,13.092857142857143,clear,89.7,8.6,81.1,TUESDAY,Weekday,No,January
2026-01-13,Chocolate Croissant,1,43.978571428571435,0.0,52.0,13.092857142857143,clear,89.7,8.6,81.1,TUESDAY,Weekday,No,January
2026-01-13,Cookie/Brownie,1,43.978571428571435,0.0,52.0,13.092857142857143,clear,89.7,8.6,81.1,TUESDAY,Weekday,No,January
2026-01-13,Morning Bun,1,43.978571428571435,0.0,52.0,13.092857142857143,clear,89.7,8.6,81.1,TUESDAY,Weekday,No,January
2026-01-13,Muffin,1,43.978571428571435,0.0,52.0,13.092857142857143,clear,89.7,8.6,81.1,TUESDAY,Weekday,No,January
2026-01-13,Overnight Oats,9,43.978571428571435,0.0,52.0,13.092857142857143,clear,89.7,8.6,81.1,TUESDAY,Weekday,No,January
2026-01-13,Savory,2,43.978571428571435,0.0,52.0,13.092857142857143,clear,89.7,8.6,81.1,TUESDAY,Weekday,No,January
2026-01-13,Yogurt Parfait,4,43.978571428571435,0.0,52.0,13.092857142857143,clear,89.7,8.6,81.1,TUESDAY,Weekday,No,January
2026-01-14,Butter Croissant,4,43.15882352941177,0.0,83.41176470588235,12.188235294117646,cloudy,94.9,7.4,87.4,WEDNESDAY,Weekday,No,January
2026-01-14,Morning Bun,5,43.15882352941177,0.0,83.41176470588235,12.188235294117646,cloudy,94.9,7.4,87.4,WEDNESDAY,Weekday,No,January
2026-01-14,Muffin,5,43.15882352941177,0.0,83.41176470588235,12.188235294117646,cloudy,94.9,7.4,87.4,WEDNESDAY,Weekday,No,January
2026-01-14,Overnight Oats,16,43.15882352941177,0.0,83.41176470588235,12.188235294117646,cloudy,94.9,7.4,87.4,WEDNESDAY,Weekday,No,January
2026-01-14,Savory,4,43.15882352941177,0.0,83.41176470588235,12.188235294117646,cloudy,94.9,7.4,87.4,WEDNESDAY,Weekday,No,January
2026-01-14,Yogurt Parfait,7,43.15882352941177,0.0,83.41176470588235,12.188235294117646,cloudy,94.9,7.4,87.4,WEDNESDAY,Weekday,No,January
2026-01-15,Butter Croissant,7,22.33225806451613,0.0,66.74193548387096,3.487096774193548,clear,96.0,0.0,96.0,THURSDAY,Weekday,No,January
2026-01-15,Chocolate Croissant,3,22.33225806451613,0.0,66.74193548387096,3.487096774193548,clear,96.0,0.0,96.0,THURSDAY,Weekday,No,January
2026-01-15,Cookie/Brownie,5,22.33225806451613,0.0,66.74193548387096,3.487096774193548,clear,96.0,0.0,96.0,THURSDAY,Weekday,No,January
2026-01-15,Morning Bun,6,22.33225806451613,0.0,66.74193548387096,3.487096774193548,clear,96.0,0.0,96.0,THURSDAY,Weekday,No,January
2026-01-15,Muffin,6,22.33225806451613,0.0,66.74193548387096,3.487096774193548,clear,96.0,0.0,96.0,THURSDAY,Weekday,No,January
2026-01-15,Overnight Oats,17,22.33225806451613,0.0,66.74193548387096,3.487096774193548,clear,96.0,0.0,96.0,THURSDAY,Weekday,No,January
2026-01-15,Savory,7,22.33225806451613,0.0,66.74193548387096,3.487096774193548,clear,96.0,0.0,96.0,THURSDAY,Weekday,No,January
2026-01-15,Sweet Treat,2,22.82783505154639,0.0,66.01030927835052,3.67319587628866,clear,96.0,0.0,96.0,THURSDAY,Weekday,No,January
2026-01-15,Yogurt Parfait,12,22.33225806451613,0.0,66.74193548387096,3.487096774193548,clear,96.0,0.0,96.0,THURSDAY,Weekday,No,January
2026-01-16,Butter Croissant,5,35.52608695652174,0.0,73.73913043478261,9.886956521739132,clear,61.1,0.0,61.1,FRIDAY,Weekday,No,January
2026-01-16,Chocolate Croissant,1,35.52608695652174,0.0,73.73913043478261,9.886956521739132,clear,61.1,0.0,61.1,FRIDAY,Weekday,No,January
2026-01-16,Cookie/Brownie,5,35.52608695652174,0.0,73.73913043478261,9.886956521739132,clear,61.1,0.0,61.1,FRIDAY,Weekday,No,January
2026-01-16,Morning Bun,2,35.52608695652174,0.0,73.73913043478261,9.886956521739132,clear,61.1,0.0,61.1,FRIDAY,Weekday,No,January
2026-01-16,Muffin,3,35.52608695652174,0.0,73.73913043478261,9.886956521739132,clear,61.1,0.0,61.1,FRIDAY,Weekday,No,January
2026-01-16,Overnight Oats,6,35.52608695652174,0.0,73.73913043478261,9.886956521739132,clear,61.1,0.0,61.1,FRIDAY,Weekday,No,January
2026-01-16,Savory,3,35.52608695652174,0.0,73.73913043478261,9.886956521739132,clear,61.1,0.0,61.1,FRIDAY,Weekday,No,January
2026-01-16,Sweet Treat,2,36.514,0.00016,71.57,10.238,clear,61.1,0.0,61.1,FRIDAY,Weekday,No,January
2026-01-16,Yogurt Parfait,3,35.52608695652174,0.0,73.73913043478261,9.886956521739132,clear,61.1,0.0,61.1,FRIDAY,Weekday,No,January
2026-01-17,Butter Croissant,5,24.110526315789475,0.0,47.1578947368421,8.026315789473685,cloudy,17.1,0.0,17.1,SATURDAY,Weekend,Yes,January
2026-01-17,Chocolate Croissant,3,24.110526315789475,0.0,47.1578947368421,8.026315789473685,cloudy,17.1,0.0,17.1,SATURDAY,Weekend,Yes,January
2026-01-17,Cookie/Brownie,2,24.110526315789475,0.0,47.1578947368421,8.026315789473685,cloudy,17.1,0.0,17.1,SATURDAY,Weekend,Yes,January
2026-01-17,Morning Bun,2,24.110526315789475,0.0,47.1578947368421,8.026315789473685,cloudy,17.1,0.0,17.1,SATURDAY,Weekend,Yes,January
2026-01-17,Muffin,2,24.110526315789475,0.0,47.1578947368421,8.026315789473685,cloudy,17.1,0.0,17.1,SATURDAY,Weekend,Yes,January
2026-01-17,Overnight Oats,4,24.110526315789475,0.0,47.1578947368421,8.026315789473685,cloudy,17.1,0.0,17.1,SATURDAY,Weekend,Yes,January
2026-01-17,Savory,4,24.110526315789475,0.0,47.1578947368421,8.026315789473685,cloudy,17.1,0.0,17.1,SATURDAY,Weekend,Yes,January
2026-01-17,Sweet Treat,2,25.001123595505614,0.0,44.853932584269664,8.95056179775281,cloudy,17.1,0.0,17.1,SATURDAY,Weekend,Yes,January
2026-01-17,Yogurt Parfait,1,24.110526315789475,0.0,47.1578947368421,8.026315789473685,cloudy,17.1,0.0,17.1,SATURDAY,Weekend,Yes,January
2026-01-18,Butter Croissant,2,14.4625,0.0,56.0,7.4,clear,19.4,0.0,19.4,SUNDAY,Weekend,Yes,January
2026-01-18,Chocolate Croissant,3,14.4625,0.0,56.0,7.4,clear,19.4,0.0,19.4,SUNDAY,Weekend,Yes,January
2026-01-18,Cookie/Brownie,1,14.4625,0.0,56.0,7.4,clear,19.4,0.0,19.4,SUNDAY,Weekend,Yes,January
2026-01-18,Morning Bun,2,14.4625,0.0,56.0,7.4,clear,19.4,0.0,19.4,SUNDAY,Weekend,Yes,January
2026-01-18,Muffin,2,14.4625,0.0,56.0,7.4,clear,19.4,0.0,19.4,SUNDAY,Weekend,Yes,January
2026-01-18,Overnight Oats,2,14.4625,0.0,56.0,7.4,clear,19.4,0.0,19.4,SUNDAY,Weekend,Yes,January
2026-01-18,Savory,2,14.4625,0.0,56.0,7.4,clear,19.4,0.0,19.4,SUNDAY,Weekend,Yes,January
2026-01-18,Sweet Treat,2,17.375,0.0,51.888888888888886,8.205555555555556,cloudy,19.4,0.0,19.4,SUNDAY,Weekend,Yes,January
2026-01-18,Yogurt Parfait,1,14.4625,0.0,56.0,7.4,clear,19.4,0.0,19.4,SUNDAY,Weekend,Yes,January
2026-01-19,Butter Croissant,2,22.07857142857143,0.0,44.785714285714285,11.578571428571427,cloudy,24.0,0.0,24.0,MONDAY,Weekday,Yes,January
2026-01-19,Cookie/Brownie,2,22.07857142857143,0.0,44.785714285714285,11.578571428571427,cloudy,24.0,0.0,24.0,MONDAY,Weekday,Yes,January
2026-01-19,Morning Bun,3,22.07857142857143,0.0,44.785714285714285,11.578571428571427,cloudy,24.0,0.0,24.0,MONDAY,Weekday,Yes,January
2026-01-19,Muffin,3,22.07857142857143,0.0,44.785714285714285,11.578571428571427,cloudy,24.0,0.0,24.0,MONDAY,Weekday,Yes,January
2026-01-19,Overnight Oats,8,22.07857142857143,0.0,44.785714285714285,11.578571428571427,cloudy,24.0,0.0,24.0,MONDAY,Weekday,Yes,January
2026-01-19,Savory,2,22.07857142857143,0.0,44.785714285714285,11.578571428571427,cloudy,24.0,0.0,24.0,MONDAY,Weekday,Yes,January
2026-01-20,Butter Croissant,9,19.61578947368421,0.0,54.05263157894737,6.5,clear,97.1,47.4,49.7,TUESDAY,Weekday,No,January
2026-01-20,Cookie/Brownie,2,19.61578947368421,0.0,54.05263157894737,6.5,clear,97.1,47.4,49.7,TUESDAY,Weekday,No,January
2026-01-20,Morning Bun,1,19.61578947368421,0.0,54.05263157894737,6.5,clear,97.1,47.4,49.7,TUESDAY,Weekday,No,January
2026-01-20,Muffin,3,19.61578947368421,0.0,54.05263157894737,6.5,clear,97.1,47.4,49.7,TUESDAY,Weekday,No,January
2026-01-20,Overnight Oats,9,19.61578947368421,0.0,54.05263157894737,6.5,clear,97.1,47.4,49.7,TUESDAY,Weekday,No,January
2026-01-20,Savory,1,19.61578947368421,0.0,54.05263157894737,6.5,clear,97.1,47.4,49.7,TUESDAY,Weekday,No,January
2026-01-20,Sweet Treat,1,21.632926829268293,0.0,51.53658536585366,6.548780487804878,clear,97.1,47.4,49.7,TUESDAY,Weekday,No,January
2026-01-20,Yogurt Parfait,7,19.61578947368421,0.0,54.05263157894737,6.5,clear,97.1,47.4,49.7,TUESDAY,Weekday,No,January
2026-01-21,Butter Croissant,6,40.160714285714285,0.0007142857142857,86.32142857142857,7.417857142857143,cloudy,97.7,46.3,51.4,WEDNESDAY,Weekday,No,January
2026-01-21,Chocolate Croissant,2,40.160714285714285,0.0007142857142857,86.32142857142857,7.417857142857143,cloudy,97.7,46.3,51.4,WEDNESDAY,Weekday,No,January
2026-01-21,Cookie/Brownie,1,40.160714285714285,0.0007142857142857,86.32142857142857,7.417857142857143,cloudy,97.7,46.3,51.4,WEDNESDAY,Weekday,No,January
2026-01-21,Morning Bun,4,40.160714285714285,0.0007142857142857,86.32142857142857,7.417857142857143,cloudy,97.7,46.3,51.4,WEDNESDAY,Weekday,No,January
2026-01-21,Muffin,5,40.160714285714285,0.0007142857142857,86.32142857142857,7.417857142857143,cloudy,97.7,46.3,51.4,WEDNESDAY,Weekday,No,January
2026-01-21,Overnight Oats,9,40.160714285714285,0.0007142857142857,86.32142857142857,7.417857142857143,cloudy,97.7,46.3,51.4,WEDNESDAY,Weekday,No,January
2026-01-21,Savory,7,40.160714285714285,0.0007142857142857,86.32142857142857,7.417857142857143,cloudy,97.7,46.3,51.4,WEDNESDAY,Weekday,No,January
2026-01-21,Sweet Treat,1,39.834782608695654,0.0007826086956521,88.81521739130434,7.617391304347826,cloudy,97.7,46.3,51.4,WEDNESDAY,Weekday,No,January
2026-01-21,Yogurt Parfait,5,40.160714285714285,0.0007142857142857,86.32142857142857,7.417857142857143,cloudy,97.7,46.3,51.4,WEDNESDAY,Weekday,No,January
2026-01-22,Butter Croissant,4,27.1,0.0,73.0,8.406666666666666,cloudy,96.6,48.6,48.0,THURSDAY,Weekday,No,January
2026-01-22,Chocolate Croissant,1,27.1,0.0,73.0,8.406666666666666,cloudy,96.6,48.6,48.0,THURSDAY,Weekday,No,January
2026-01-22,Cookie/Brownie,1,27.1,0.0,73.0,8.406666666666666,cloudy,96.6,48.6,48.0,THURSDAY,Weekday,No,January
2026-01-22,Morning Bun,1,27.1,0.0,73.0,8.406666666666666,cloudy,96.6,48.6,48.0,THURSDAY,Weekday,No,January
2026-01-22,Muffin,3,27.1,0.0,73.0,8.406666666666666,cloudy,96.6,48.6,48.0,THURSDAY,Weekday,No,January
2026-01-22,Overnight Oats,4,27.1,0.0,73.0,8.406666666666666,cloudy,96.6,48.6,48.0,THURSDAY,Weekday,No,January
2026-01-22,Savory,6,27.1,0.0,73.0,8.406666666666666,cloudy,96.6,48.6,48.0,THURSDAY,Weekday,No,January
2026-01-22,Sweet Treat,1,30.23559322033898,0.0,65.52542372881356,8.115254237288134,cloudy,96.6,48.6,48.0,THURSDAY,Weekday,No,January
2026-01-22,Yogurt Parfait,3,27.1,0.0,73.0,8.406666666666666,cloudy,96.6,48.6,48.0,THURSDAY,Weekday,No,January
2026-01-23,Butter Croissant,1,25.31764705882353,0.0,50.23529411764706,13.764705882352942,cloudy,40.6,18.9,21.7,FRIDAY,Weekday,No,January
2026-01-23,Chocolate Croissant,1,25.31764705882353,0.0,50.23529411764706,13.764705882352942,cloudy,40.6,18.9,21.7,FRIDAY,Weekday,No,January
2026-01-23,Cookie/Brownie,1,25.31764705882353,0.0,50.23529411764706,13.764705882352942,cloudy,40.6,18.9,21.7,FRIDAY,Weekday,No,January
2026-01-23,Morning Bun,3,25.31764705882353,0.0,50.23529411764706,13.764705882352942,cloudy,40.6,18.9,21.7,FRIDAY,Weekday,No,January
2026-01-23,Muffin,2,25.31764705882353,0.0,50.23529411764706,13.764705882352942,cloudy,40.6,18.9,21.7,FRIDAY,Weekday,No,January
2026-01-23,Overnight Oats,4,25.31764705882353,0.0,50.23529411764706,13.764705882352942,cloudy,40.6,18.9,21.7,FRIDAY,Weekday,No,January
2026-01-23,Savory,2,25.31764705882353,0.0,50.23529411764706,13.764705882352942,cloudy,40.6,18.9,21.7,FRIDAY,Weekday,No,January
2026-01-23,Sweet Treat,2,25.601999999999997,0.0,49.26,13.862,cloudy,40.6,18.9,21.7,FRIDAY,Weekday,No,January
2026-01-23,Yogurt Parfait,1,25.31764705882353,0.0,50.23529411764706,13.764705882352942,cloudy,40.6,18.9,21.7,FRIDAY,Weekday,No,January
2026-01-24,Cookie/Brownie,1,10.063636363636364,0.0196363636363636,80.27272727272727,10.654545454545454,snowy,6.9,0.0,6.9,SATURDAY,Weekend,Yes,January
2026-01-24,Morning Bun,3,10.063636363636364,0.0196363636363636,80.27272727272727,10.654545454545454,snowy,6.9,0.0,6.9,SATURDAY,Weekend,Yes,January
2026-01-24,Overnight Oats,3,10.063636363636364,0.0196363636363636,80.27272727272727,10.654545454545454,snowy,6.9,0.0,6.9,SATURDAY,Weekend,Yes,January
2026-01-24,Savory,2,10.063636363636364,0.0196363636363636,80.27272727272727,10.654545454545454,snowy,6.9,0.0,6.9,SATURDAY,Weekend,Yes,January
2026-01-24,Sweet Treat,1,10.064444444444444,0.0187777777777777,80.31111111111112,10.762222222222222,snowy,6.9,0.0,6.9,SATURDAY,Weekend,Yes,January
2026-01-24,Yogurt Parfait,2,10.063636363636364,0.0196363636363636,80.27272727272727,10.654545454545454,snowy,6.9,0.0,6.9,SATURDAY,Weekend,Yes,January
2026-01-25,Butter Croissant,1,5.571428571428571,0.0201428571428571,79.42857142857143,10.842857142857143,snowy,7.4,0.0,7.4,SUNDAY,Weekend,No,January
2026-01-25,Chocolate Croissant,3,5.571428571428571,0.0201428571428571,79.42857142857143,10.842857142857143,snowy,7.4,0.0,7.4,SUNDAY,Weekend,No,January
2026-01-25,Cookie/Brownie,1,5.571428571428571,0.0201428571428571,79.42857142857143,10.842857142857143,snowy,7.4,0.0,7.4,SUNDAY,Weekend,No,January
2026-01-25,Overnight Oats,2,5.571428571428571,0.0201428571428571,79.42857142857143,10.842857142857143,snowy,7.4,0.0,7.4,SUNDAY,Weekend,No,January
2026-01-25,Savory,2,5.571428571428571,0.0201428571428571,79.42857142857143,10.842857142857143,snowy,7.4,0.0,7.4,SUNDAY,Weekend,No,January
2026-01-25,Sweet Treat,1,5.412903225806452,0.0171612903225806,79.74193548387096,11.041935483870969,snowy,7.4,0.0,7.4,SUNDAY,Weekend,No,January
2026-01-26,Butter Croissant,1,2.2,0.0,80.71428571428571,5.057142857142857,clear,8.6,0.0,8.6,MONDAY,Weekday,No,January
2026-01-26,Chocolate Croissant,1,2.2,0.0,80.71428571428571,5.057142857142857,clear,8.6,0.0,8.6,MONDAY,Weekday,No,January
2026-01-26,Morning Bun,1,2.2,0.0,80.71428571428571,5.057142857142857,clear,8.6,0.0,8.6,MONDAY,Weekday,No,January
2026-01-26,Savory,3,2.2,0.0,80.71428571428571,5.057142857142857,clear,8.6,0.0,8.6,MONDAY,Weekday,No,January
2026-01-26,Yogurt Parfait,1,2.2,0.0,80.71428571428571,5.057142857142857,clear,8.6,0.0,8.6,MONDAY,Weekday,No,January
2026-01-27,Butter Croissant,3,22.33,0.0,76.2,7.45,clear,15.4,0.0,15.4,TUESDAY,Weekday,No,January
2026-01-27,Cookie/Brownie,1,22.33,0.0,76.2,7.45,clear,15.4,0.0,15.4,TUESDAY,Weekday,No,January
2026-01-27,Muffin,3,22.33,0.0,76.2,7.45,clear,15.4,0.0,15.4,TUESDAY,Weekday,No,January
2026-01-27,Overnight Oats,3,22.33,0.0,76.2,7.45,clear,15.4,0.0,15.4,TUESDAY,Weekday,No,January
2026-01-27,Savory,3,22.33,0.0,76.2,7.45,clear,15.4,0.0,15.4,TUESDAY,Weekday,No,January
2026-01-27,Sweet Treat,1,21.195,0.0,76.775,8.285,clear,15.4,0.0,15.4,TUESDAY,Weekday,No,January
2026-01-28,Butter Croissant,1,16.728571428571428,0.0,82.0,2.6357142857142857,clear,31.4,0.0,31.4,WEDNESDAY,Weekday,No,January
2026-01-28,Chocolate Croissant,1,16.728571428571428,0.0,82.0,2.6357142857142857,clear,31.4,0.0,31.4,WEDNESDAY,Weekday,No,January
2026-01-28,Cookie/Brownie,1,16.728571428571428,0.0,82.0,2.6357142857142857,clear,31.4,0.0,31.4,WEDNESDAY,Weekday,No,January
2026-01-28,Morning Bun,2,16.728571428571428,0.0,82.0,2.6357142857142857,clear,31.4,0.0,31.4,WEDNESDAY,Weekday,No,January
2026-01-28,Muffin,4,16.728571428571428,0.0,82.0,2.6357142857142857,clear,31.4,0.0,31.4,WEDNESDAY,Weekday,No,January
2026-01-28,Savory,3,16.728571428571428,0.0,82.0,2.6357142857142857,clear,31.4,0.0,31.4,WEDNESDAY,Weekday,No,January
2026-01-28,Sweet Treat,1,17.914864864864864,0.0,80.21621621621621,2.72972972972973,clear,31.4,0.0,31.4,WEDNESDAY,Weekday,No,January
2026-01-28,Yogurt Parfait,3,16.728571428571428,0.0,82.0,2.6357142857142857,clear,31.4,0.0,31.4,WEDNESDAY,Weekday,No,January
2026-01-29,Butter Croissant,4,27.493333333333336,0.0,81.66666666666667,6.066666666666666,clear,43.4,0.0,43.4,THURSDAY,Weekday,No,January
2026-01-29,Cookie/Brownie,1,27.493333333333336,0.0,81.66666666666667,6.066666666666666,clear,43.4,0.0,43.4,THURSDAY,Weekday,No,January
2026-01-29,Morning Bun,2,27.493333333333336,0.0,81.66666666666667,6.066666666666666,clear,43.4,0.0,43.4,THURSDAY,Weekday,No,January
2026-01-29,Muffin,1,27.493333333333336,0.0,81.66666666666667,6.066666666666666,clear,43.4,0.0,43.4,THURSDAY,Weekday,No,January
2026-01-29,Overnight Oats,6,27.493333333333336,0.0,81.66666666666667,6.066666666666666,clear,43.4,0.0,43.4,THURSDAY,Weekday,No,January
2026-01-29,Savory,4,27.493333333333336,0.0,81.66666666666667,6.066666666666666,clear,43.4,0.0,43.4,THURSDAY,Weekday,No,January
2026-01-29,Sweet Treat,2,28.31621621621622,0.0,81.0945945945946,6.15945945945946,clear,43.4,0.0,43.4,THURSDAY,Weekday,No,January
2026-01-29,Yogurt Parfait,4,27.493333333333336,0.0,81.66666666666667,6.066666666666666,clear,43.4,0.0,43.4,THURSDAY,Weekday,No,January
